time,temperature_2m_mean,precipitation_sum,region
2018-10-17,28.0,0.7,AC
2018-10-18,27.4,4.3,AC
2018-10-19,28.5,0.0,AC
2018-10-20,24.7,16.7,AC
2018-10-21,25.7,1.5,AC
2018-10-22,26.6,1.1,AC
2018-10-23,25.3,23.5,AC
2018-10-24,24.5,29.5,AC
2018-10-25,26.6,3.2,AC
2018-10-26,25.2,5.8,AC
2018-10-27,26.7,0.0,AC
2018-10-28,27.7,0.2,AC
2018-10-29,26.6,10.0,AC
2018-10-30,27.1,0.7,AC
2018-10-31,26.7,6.0,AC
2016-09-01,24.4,1.9,AL
2016-09-02,23.8,4.0,AL
2016-09-03,23.8,4.9,AL
2016-09-04,23.8,3.9,AL
2016-09-05,23.7,4.0,AL
2016-09-06,24.0,0.5,AL
2016-09-07,23.8,1.6,AL
2016-09-08,24.4,0.5,AL
2016-09-09,24.0,3.0,AL
2016-09-10,24.6,1.8,AL
2016-09-11,24.4,1.4,AL
2016-09-12,24.3,0.8,AL
2016-09-13,24.2,2.6,AL
2016-09-14,24.5,1.3,AL
2016-09-15,24.8,0.1,AL
2016-09-16,24.8,2.4,AL
2016-09-17,24.4,3.0,AL
2016-09-18,24.2,0.6,AL
2016-09-19,24.7,0.0,AL
2016-09-20,25.0,0.6,AL
2016-09-21,25.6,0.0,AL
2016-09-22,25.5,0.7,AL
2016-09-23,25.2,1.2,AL
2016-09-24,25.2,0.4,AL
2016-09-25,25.0,0.0,AL
2016-09-26,25.4,0.0,AL
2016-09-27,25.6,0.0,AL
2016-09-28,25.4,0.6,AL
2016-09-29,25.0,0.0,AL
2016-09-30,25.5,2.4,AL
2016-10-01,25.3,1.1,AL
2016-10-02,25.2,0.5,AL
2016-10-03,25.3,0.5,AL
2016-10-04,25.1,0.0,AL
2016-10-05,25.7,0.0,AL
2016-10-06,26.3,0.0,AL
2016-10-07,26.7,0.0,AL
2016-10-08,26.5,0.0,AL
2016-10-09,26.0,0.0,AL
2016-10-10,25.6,0.5,AL
2016-10-11,25.3,1.7,AL
2016-10-12,25.3,1.0,AL
2016-10-13,24.3,7.1,AL
2016-10-14,25.1,1.9,AL
2016-10-15,25.3,0.6,AL
2016-10-16,25.3,0.8,AL
2016-10-17,25.2,1.4,AL
2016-10-18,25.1,1.6,AL
2016-10-19,25.4,0.1,AL
2016-10-20,25.5,1.0,AL
2016-10-21,25.7,1.4,AL
2016-10-22,25.4,2.0,AL
2016-10-23,25.2,3.7,AL
2016-10-24,25.2,2.2,AL
2016-10-25,25.3,1.0,AL
2016-10-26,25.6,0.2,AL
2016-10-27,25.6,0.6,AL
2016-10-28,25.8,0.0,AL
2016-10-29,26.0,0.0,AL
2016-10-30,25.9,1.1,AL
2016-10-31,25.5,3.9,AL
2016-11-01,25.5,1.6,AL
2016-11-02,25.5,2.2,AL
2016-11-03,25.4,2.4,AL
2016-11-04,25.3,1.9,AL
2016-11-05,25.0,1.8,AL
2016-11-06,25.3,1.2,AL
2016-11-07,25.5,0.5,AL
2016-11-08,25.6,1.1,AL
2016-11-09,25.7,0.2,AL
2016-11-10,25.8,1.1,AL
2016-11-11,26.0,0.5,AL
2016-11-12,25.8,0.7,AL
2016-11-13,25.7,0.1,AL
2016-11-14,25.7,0.2,AL
2016-11-15,26.0,1.5,AL
2016-11-16,26.2,0.1,AL
2016-11-17,26.2,0.4,AL
2016-11-18,26.3,0.3,AL
2016-11-19,26.6,0.0,AL
2016-11-20,26.6,0.0,AL
2016-11-21,26.1,0.0,AL
2016-11-22,26.0,0.0,AL
2016-11-23,26.0,0.3,AL
2016-11-24,26.5,0.0,AL
2016-11-25,26.3,0.0,AL
2016-11-26,25.8,1.3,AL
2016-11-27,26.2,2.3,AL
2016-11-28,26.3,0.1,AL
2016-11-29,26.3,0.1,AL
2016-11-30,26.7,0.1,AL
2016-12-01,26.7,0.3,AL
2016-12-02,26.8,0.0,AL
2016-12-03,26.6,0.7,AL
2016-12-04,26.7,0.1,AL
2016-12-05,27.2,0.0,AL
2016-12-06,27.2,0.0,AL
2016-12-07,27.1,0.0,AL
2016-12-08,27.0,0.0,AL
2016-12-09,26.9,0.0,AL
2016-12-10,26.8,0.0,AL
2016-12-11,27.0,0.2,AL
2016-12-12,27.3,0.0,AL
2016-12-13,26.8,0.0,AL
2016-12-14,26.7,0.5,AL
2016-12-15,26.1,2.5,AL
2016-12-16,26.2,1.0,AL
2016-12-17,26.0,1.2,AL
2016-12-18,26.1,1.5,AL
2016-12-19,25.8,2.0,AL
2016-12-20,25.7,2.9,AL
2016-12-21,26.3,1.1,AL
2016-12-22,26.4,1.8,AL
2016-12-23,26.4,0.0,AL
2016-12-24,26.3,0.3,AL
2016-12-25,26.2,1.6,AL
2016-12-26,26.5,1.5,AL
2016-12-27,26.7,0.0,AL
2016-12-28,26.6,0.3,AL
2016-12-29,26.3,1.3,AL
2016-12-30,26.2,0.0,AL
2016-12-31,26.6,0.3,AL
2017-01-01,26.3,2.8,AL
2017-01-02,26.6,0.7,AL
2017-01-03,26.4,0.1,AL
2017-01-04,26.6,2.1,AL
2017-01-05,26.7,0.5,AL
2017-01-06,26.2,2.2,AL
2017-01-07,25.4,2.7,AL
2017-01-08,25.9,0.9,AL
2017-01-09,26.1,6.5,AL
2017-01-10,26.4,1.7,AL
2017-01-11,26.6,0.3,AL
2017-01-12,26.9,0.0,AL
2017-01-13,26.4,1.9,AL
2017-01-14,26.6,0.9,AL
2017-01-15,26.6,2.2,AL
2017-01-16,26.6,0.3,AL
2017-01-17,26.5,1.8,AL
2017-01-18,26.6,1.3,AL
2017-01-19,26.7,1.6,AL
2017-01-20,26.3,0.9,AL
2017-01-21,26.7,0.4,AL
2017-01-22,27.2,1.2,AL
2017-01-23,26.7,2.6,AL
2017-01-24,26.8,4.4,AL
2017-01-25,26.7,1.1,AL
2017-01-26,27.1,0.2,AL
2017-01-27,26.6,2.1,AL
2017-01-28,26.0,8.5,AL
2017-01-29,26.5,3.6,AL
2017-01-30,26.6,3.0,AL
2017-01-31,27.0,0.2,AL
2017-02-01,27.0,2.4,AL
2017-02-02,26.8,1.5,AL
2017-02-03,26.9,2.0,AL
2017-02-04,27.0,0.2,AL
2017-02-05,26.9,1.0,AL
2017-02-06,27.2,0.6,AL
2017-02-07,27.3,0.0,AL
2017-02-08,26.9,1.0,AL
2017-02-09,26.8,3.6,AL
2017-02-10,26.2,3.8,AL
2017-02-11,26.7,0.7,AL
2017-02-12,26.4,2.0,AL
2017-02-13,26.3,2.4,AL
2017-02-14,27.1,1.2,AL
2017-02-15,26.9,1.1,AL
2017-02-16,27.0,0.8,AL
2017-02-17,26.7,1.5,AL
2017-02-18,26.9,1.2,AL
2017-02-19,26.6,12.8,AL
2017-02-20,25.8,6.3,AL
2017-02-21,26.3,4.6,AL
2017-02-22,26.5,3.6,AL
2017-02-23,26.9,1.5,AL
2017-02-24,27.0,2.9,AL
2017-02-25,27.0,0.2,AL
2017-02-26,27.0,0.5,AL
2017-02-27,27.4,1.2,AL
2017-02-28,27.2,1.7,AL
2017-03-01,27.1,2.9,AL
2017-03-02,27.1,0.5,AL
2017-03-03,27.2,0.0,AL
2017-03-04,27.1,0.8,AL
2017-03-05,26.7,1.5,AL
2017-03-06,27.3,1.7,AL
2017-03-07,27.6,0.5,AL
2017-03-08,27.1,4.9,AL
2017-03-09,26.3,8.1,AL
2017-03-10,27.0,0.2,AL
2017-03-11,25.5,8.0,AL
2017-03-12,25.9,9.2,AL
2017-03-13,26.5,5.7,AL
2017-03-14,26.6,2.1,AL
2017-03-15,26.6,3.8,AL
2017-03-16,26.4,11.1,AL
2017-03-17,26.2,10.2,AL
2017-03-18,27.0,0.4,AL
2017-03-19,27.1,0.9,AL
2017-03-20,27.1,0.9,AL
2017-03-21,26.8,2.2,AL
2017-03-22,26.7,5.0,AL
2017-03-23,26.8,2.6,AL
2017-03-24,26.5,2.4,AL
2017-03-25,27.0,0.8,AL
2017-03-26,27.1,1.2,AL
2017-03-27,27.5,0.3,AL
2017-03-28,27.7,0.2,AL
2017-03-29,27.8,0.0,AL
2017-03-30,27.6,2.5,AL
2017-03-31,27.5,1.8,AL
2017-04-01,27.8,1.8,AL
2017-04-02,27.1,3.8,AL
2017-04-03,27.5,1.4,AL
2017-04-04,27.2,1.7,AL
2017-04-05,26.8,4.1,AL
2017-04-06,27.3,0.8,AL
2017-04-07,26.9,1.8,AL
2017-04-08,26.3,3.2,AL
2017-04-09,26.4,3.1,AL
2017-04-10,26.9,2.3,AL
2017-04-11,25.6,13.9,AL
2017-04-12,25.9,15.8,AL
2017-04-13,26.7,5.9,AL
2017-04-14,25.6,15.1,AL
2017-04-15,26.4,5.3,AL
2017-04-16,26.3,6.3,AL
2017-04-17,25.5,5.3,AL
2017-04-18,25.9,1.7,AL
2017-04-19,26.6,1.2,AL
2017-04-20,26.2,0.2,AL
2017-04-21,26.1,0.5,AL
2017-04-22,26.6,2.7,AL
2017-04-23,26.6,0.9,AL
2017-04-24,26.8,2.0,AL
2017-04-25,26.4,8.8,AL
2017-04-26,26.0,3.6,AL
2017-04-27,25.8,2.3,AL
2017-04-28,26.3,3.1,AL
2017-04-29,25.2,13.7,AL
2017-04-30,26.3,5.8,AL
2017-05-01,26.4,1.7,AL
2017-05-02,25.8,3.7,AL
2017-05-03,26.2,8.1,AL
2017-05-04,26.0,4.7,AL
2017-05-05,26.2,4.8,AL
2017-05-06,25.0,6.5,AL
2017-05-07,25.7,3.8,AL
2017-05-08,25.2,4.8,AL
2017-05-09,25.2,11.4,AL
2017-05-10,25.9,3.4,AL
2017-05-11,26.1,1.9,AL
2017-05-12,25.9,1.2,AL
2017-05-13,25.8,2.4,AL
2017-05-14,26.0,0.6,AL
2017-05-15,26.4,0.0,AL
2017-05-16,26.9,0.0,AL
2017-05-17,26.8,0.3,AL
2017-05-18,25.7,6.5,AL
2017-05-19,25.0,7.5,AL
2017-05-20,25.1,7.4,AL
2017-05-21,24.8,34.1,AL
2017-05-22,25.0,30.9,AL
2017-05-23,25.0,28.7,AL
2017-05-24,24.6,19.8,AL
2017-05-25,24.7,30.9,AL
2017-05-26,24.2,60.4,AL
2017-05-27,24.3,71.2,AL
2017-05-28,24.4,34.0,AL
2017-05-29,25.2,4.5,AL
2017-05-30,24.7,1.9,AL
2017-05-31,24.7,39.2,AL
2017-06-01,25.1,11.4,AL
2017-06-02,25.1,3.9,AL
2017-06-03,25.7,4.3,AL
2017-06-04,25.6,2.7,AL
2017-06-05,25.3,2.1,AL
2017-06-06,25.2,3.3,AL
2017-06-07,25.8,2.2,AL
2017-06-08,24.9,4.3,AL
2017-06-09,25.3,2.9,AL
2017-06-10,24.8,2.4,AL
2017-06-11,24.7,3.9,AL
2017-06-12,25.2,2.0,AL
2017-06-13,25.2,6.2,AL
2017-06-14,25.4,0.8,AL
2017-06-15,24.4,21.9,AL
2017-06-16,24.1,9.7,AL
2017-06-17,24.9,5.5,AL
2017-06-18,24.2,20.2,AL
2017-06-19,24.8,9.3,AL
2017-06-20,23.7,21.3,AL
2017-06-21,23.9,22.6,AL
2017-06-22,24.3,11.0,AL
2017-06-23,24.3,15.5,AL
2017-06-24,24.4,7.1,AL
2017-06-25,25.1,2.8,AL
2017-06-26,24.8,2.6,AL
2017-06-27,24.8,3.0,AL
2017-06-28,23.9,21.9,AL
2017-06-29,23.6,43.2,AL
2017-06-30,23.7,32.8,AL
2017-07-01,23.5,30.6,AL
2017-07-02,23.9,7.1,AL
2017-07-03,23.9,6.5,AL
2017-07-04,23.1,11.8,AL
2017-07-05,23.3,15.5,AL
2017-07-06,23.8,6.8,AL
2017-07-07,23.6,15.0,AL
2017-07-08,23.5,5.2,AL
2017-07-09,24.3,1.2,AL
2017-07-10,24.7,1.2,AL
2017-07-11,23.5,12.8,AL
2017-07-12,24.1,2.5,AL
2017-07-13,23.4,9.3,AL
2017-07-14,23.9,0.8,AL
2017-07-15,24.0,1.5,AL
2017-07-16,24.3,0.1,AL
2017-07-17,23.7,3.6,AL
2017-07-18,23.6,1.8,AL
2017-07-19,23.3,4.7,AL
2017-07-20,23.0,51.9,AL
2017-07-21,23.5,12.8,AL
2017-07-22,23.8,4.4,AL
2017-07-23,23.1,26.7,AL
2017-07-24,23.5,3.9,AL
2017-07-25,23.7,15.2,AL
2017-07-26,23.9,6.2,AL
2017-07-27,23.4,11.3,AL
2017-07-28,23.4,10.1,AL
2017-07-29,23.7,5.1,AL
2017-07-30,23.5,2.8,AL
2017-07-31,23.2,4.3,AL
2017-08-01,22.9,13.8,AL
2017-08-02,23.9,3.1,AL
2017-08-03,23.6,1.8,AL
2017-08-04,23.6,0.6,AL
2017-08-05,23.8,0.5,AL
2017-08-06,23.5,8.9,AL
2017-08-07,23.9,2.2,AL
2017-08-08,23.9,2.6,AL
2017-08-09,23.8,1.9,AL
2017-08-10,23.7,1.4,AL
2017-08-11,23.5,1.4,AL
2017-08-12,23.2,3.9,AL
2017-08-13,23.5,3.5,AL
2017-08-14,23.1,1.1,AL
2017-08-15,22.6,2.1,AL
2017-08-16,23.0,4.6,AL
2017-08-17,23.7,4.8,AL
2017-08-18,23.3,13.5,AL
2017-08-19,23.2,22.2,AL
2017-08-20,23.7,6.0,AL
2017-08-21,24.0,0.7,AL
2017-08-22,23.7,4.8,AL
2017-08-23,23.4,7.5,AL
2017-08-24,23.9,4.1,AL
2017-08-25,23.2,10.1,AL
2017-08-26,23.6,4.8,AL
2017-08-27,23.1,4.9,AL
2017-08-28,23.3,5.2,AL
2017-08-29,23.0,4.7,AL
2017-08-30,23.7,2.6,AL
2017-08-31,23.9,2.1,AL
2017-09-01,24.0,1.7,AL
2017-09-02,23.3,3.8,AL
2017-09-03,23.8,3.4,AL
2017-09-04,23.0,5.4,AL
2017-09-05,23.9,5.8,AL
2017-09-06,24.2,5.0,AL
2017-09-07,23.6,4.4,AL
2017-09-08,23.9,2.8,AL
2017-09-09,23.9,4.3,AL
2017-09-10,24.3,1.9,AL
2017-09-11,23.9,3.5,AL
2017-09-12,23.4,8.3,AL
2017-09-13,23.5,5.7,AL
2017-09-14,23.8,3.4,AL
2017-09-15,23.6,11.0,AL
2017-09-16,23.7,3.2,AL
2017-09-17,24.0,2.1,AL
2017-09-18,23.8,6.5,AL
2017-09-19,23.8,3.8,AL
2017-09-20,23.9,4.1,AL
2017-09-21,23.8,4.9,AL
2017-09-22,23.1,8.4,AL
2017-09-23,23.8,3.0,AL
2017-09-24,23.3,4.2,AL
2017-09-25,24.1,2.3,AL
2017-09-26,24.4,2.3,AL
2017-09-27,24.6,3.5,AL
2017-09-28,24.5,2.9,AL
2017-09-29,24.5,1.6,AL
2017-09-30,24.4,1.4,AL
2017-10-01,24.5,1.4,AL
2017-10-02,24.9,1.4,AL
2017-10-03,24.9,2.8,AL
2017-10-04,24.8,2.4,AL
2017-10-05,24.7,2.3,AL
2017-10-06,24.3,2.1,AL
2017-10-07,23.9,4.5,AL
2017-10-08,24.3,4.1,AL
2017-10-09,24.2,1.5,AL
2017-10-10,23.7,3.6,AL
2017-10-11,24.2,2.2,AL
2017-10-12,24.4,0.6,AL
2017-10-13,24.8,1.5,AL
2017-10-14,25.0,0.2,AL
2017-10-15,25.0,1.9,AL
2017-10-16,24.1,4.1,AL
2017-10-17,24.3,4.2,AL
2017-10-18,24.1,8.9,AL
2017-10-19,25.1,0.6,AL
2017-10-20,25.3,7.2,AL
2017-10-21,25.3,1.4,AL
2017-10-22,25.0,1.1,AL
2017-10-23,24.6,2.8,AL
2017-10-24,24.8,5.0,AL
2017-10-25,25.1,1.3,AL
2017-10-26,25.2,4.3,AL
2017-10-27,25.3,1.4,AL
2017-10-28,25.5,0.1,AL
2017-10-29,25.5,0.0,AL
2017-10-30,25.6,0.2,AL
2017-10-31,25.7,1.2,AL
2017-11-01,25.8,0.0,AL
2017-11-02,25.8,1.1,AL
2017-11-03,25.5,2.9,AL
2017-11-04,24.9,3.4,AL
2017-11-05,25.3,0.2,AL
2017-11-06,25.0,0.2,AL
2017-11-07,25.4,0.8,AL
2017-11-08,25.1,3.5,AL
2017-11-09,24.6,2.1,AL
2017-11-10,25.5,0.2,AL
2017-11-11,25.5,0.0,AL
2017-11-12,26.2,0.0,AL
2017-11-13,26.5,0.0,AL
2017-11-14,26.1,0.1,AL
2017-11-15,25.6,3.1,AL
2017-11-16,25.6,0.5,AL
2017-11-17,25.3,0.3,AL
2017-11-18,25.3,1.4,AL
2017-11-19,25.6,0.7,AL
2017-11-20,25.5,0.1,AL
2017-11-21,25.4,1.2,AL
2017-11-22,25.8,0.6,AL
2017-11-23,26.1,1.0,AL
2017-11-24,25.9,3.7,AL
2017-11-25,25.4,3.3,AL
2017-11-26,25.7,0.0,AL
2017-11-27,25.7,0.0,AL
2017-11-28,25.6,1.0,AL
2017-11-29,26.0,0.4,AL
2017-11-30,26.1,0.1,AL
2017-12-01,26.0,0.3,AL
2017-12-02,25.9,0.3,AL
2017-12-03,25.9,1.2,AL
2017-12-04,26.1,1.1,AL
2017-12-05,26.4,0.2,AL
2017-12-06,26.5,0.0,AL
2017-12-07,26.2,0.6,AL
2017-12-08,26.9,0.3,AL
2017-12-09,27.6,0.2,AL
2017-12-10,27.3,2.7,AL
2017-12-11,27.1,0.8,AL
2017-12-12,26.9,0.0,AL
2017-12-13,26.6,0.3,AL
2017-12-14,26.1,0.0,AL
2017-12-15,26.2,0.8,AL
2017-12-16,26.0,3.3,AL
2017-12-17,25.7,6.3,AL
2017-12-18,25.9,2.2,AL
2017-12-19,25.8,2.1,AL
2017-12-20,26.0,2.3,AL
2017-12-21,25.8,1.5,AL
2017-12-22,26.3,1.8,AL
2017-12-23,24.9,11.3,AL
2017-12-24,24.7,6.5,AL
2017-12-25,25.9,0.9,AL
2017-12-26,26.1,0.6,AL
2017-12-27,26.3,2.9,AL
2017-12-28,26.2,0.2,AL
2017-12-29,26.4,0.1,AL
2017-12-30,26.2,0.0,AL
2017-12-31,26.8,0.1,AL
2018-01-01,26.7,0.5,AL
2018-01-02,26.6,0.0,AL
2018-01-03,26.8,0.0,AL
2018-01-04,27.1,0.0,AL
2018-01-05,26.3,1.6,AL
2018-01-06,25.9,5.6,AL
2018-01-07,25.5,3.5,AL
2018-01-08,26.2,0.7,AL
2018-01-09,26.2,1.4,AL
2018-01-10,26.2,3.8,AL
2018-01-11,25.4,4.3,AL
2018-01-12,25.4,3.7,AL
2018-01-13,26.5,1.8,AL
2018-01-14,25.4,7.6,AL
2018-01-15,25.9,4.4,AL
2018-01-16,25.9,2.5,AL
2018-01-17,26.5,1.9,AL
2018-01-18,26.3,2.8,AL
2018-01-19,25.6,4.1,AL
2018-01-20,26.6,0.3,AL
2018-01-21,26.2,1.6,AL
2018-01-22,26.3,1.0,AL
2018-01-23,24.8,15.0,AL
2018-01-24,25.5,10.7,AL
2018-01-25,25.7,1.6,AL
2018-01-26,26.0,0.3,AL
2018-01-27,26.2,1.2,AL
2018-01-28,25.6,5.1,AL
2018-01-29,26.0,3.8,AL
2018-01-30,26.3,1.6,AL
2018-01-31,26.9,0.1,AL
2018-02-01,26.8,0.2,AL
2018-02-02,26.8,0.3,AL
2018-02-03,26.6,0.0,AL
2018-02-04,26.7,0.4,AL
2018-02-05,26.7,2.3,AL
2018-02-06,27.1,2.3,AL
2018-02-07,27.3,1.0,AL
2018-02-08,27.1,2.2,AL
2018-02-09,26.1,5.3,AL
2018-02-10,26.1,2.3,AL
2018-02-11,26.1,2.2,AL
2018-02-12,25.8,7.7,AL
2018-02-13,25.5,4.1,AL
2018-02-14,26.5,1.9,AL
2018-02-15,25.9,7.1,AL
2018-02-16,25.7,8.7,AL
2018-02-17,25.2,18.3,AL
2018-02-18,25.4,7.9,AL
2018-02-19,25.6,9.1,AL
2018-02-20,25.6,4.2,AL
2018-02-21,26.0,0.5,AL
2018-02-22,26.7,0.0,AL
2018-02-23,26.4,0.5,AL
2018-02-24,26.5,0.8,AL
2018-02-25,25.9,3.0,AL
2018-02-26,26.2,1.1,AL
2018-02-27,26.1,1.1,AL
2018-02-28,24.9,22.0,AL
2018-03-01,24.9,6.0,AL
2018-03-02,25.2,4.7,AL
2018-03-03,25.6,4.6,AL
2018-03-04,26.0,5.9,AL
2018-03-05,26.6,0.1,AL
2018-03-06,26.9,1.4,AL
2018-03-07,27.3,0.0,AL
2018-03-08,26.9,0.6,AL
2018-03-09,26.6,0.4,AL
2018-03-10,26.6,0.2,AL
2018-03-11,26.7,0.1,AL
2018-03-12,27.3,2.8,AL
2018-03-13,27.4,0.0,AL
2018-03-14,27.1,0.3,AL
2018-03-15,26.2,1.2,AL
2018-03-16,25.7,2.1,AL
2018-03-17,26.0,0.6,AL
2018-03-18,26.3,0.9,AL
2018-03-19,26.3,1.3,AL
2018-03-20,26.7,0.6,AL
2018-03-21,26.6,0.8,AL
2018-03-22,26.7,1.2,AL
2018-03-23,26.8,1.0,AL
2018-03-24,24.9,22.8,AL
2018-03-25,25.6,6.2,AL
2018-03-26,25.7,3.3,AL
2018-03-27,25.9,4.1,AL
2018-03-28,25.9,6.7,AL
2018-03-29,26.1,4.2,AL
2018-03-30,25.4,9.3,AL
2018-03-31,25.4,7.4,AL
2018-04-01,25.6,9.1,AL
2018-04-02,26.0,1.2,AL
2018-04-03,26.2,3.8,AL
2018-04-04,26.1,3.7,AL
2018-04-05,25.7,2.3,AL
2018-04-06,25.4,5.8,AL
2018-04-07,25.2,5.9,AL
2018-04-08,25.4,9.7,AL
2018-04-09,26.0,5.7,AL
2018-04-10,26.0,1.2,AL
2018-04-11,25.5,4.9,AL
2018-04-12,25.2,8.6,AL
2018-04-13,25.0,8.5,AL
2018-04-14,25.0,11.4,AL
2018-04-15,24.7,12.7,AL
2018-04-16,26.0,1.7,AL
2018-04-17,25.8,2.5,AL
2018-04-18,25.7,3.1,AL
2018-04-19,25.8,1.8,AL
2018-04-20,25.5,1.7,AL
2018-04-21,24.8,9.4,AL
2018-04-22,24.8,26.1,AL
2018-04-23,25.9,3.1,AL
2018-04-24,25.6,8.1,AL
2018-04-25,26.0,1.7,AL
2018-04-26,25.8,0.3,AL
2018-04-27,25.8,1.5,AL
2018-04-28,25.0,8.2,AL
2018-04-29,24.7,20.0,AL
2018-04-30,24.5,29.0,AL
2018-05-01,24.9,8.2,AL
2018-05-02,25.4,5.6,AL
2018-05-03,25.6,4.7,AL
2018-05-04,25.8,3.0,AL
2018-05-05,25.9,2.1,AL
2018-05-06,25.9,0.9,AL
2018-05-07,25.4,1.6,AL
2018-05-08,24.8,13.2,AL
2018-05-09,24.4,14.7,AL
2018-05-10,24.8,5.1,AL
2018-05-11,25.8,4.2,AL
2018-05-12,25.4,3.4,AL
2018-05-13,25.4,1.7,AL
2018-05-14,25.8,2.4,AL
2018-05-15,24.4,15.8,AL
2018-05-16,25.7,4.2,AL
2018-05-17,24.7,7.1,AL
2018-05-18,24.8,7.8,AL
2018-05-19,25.3,0.2,AL
2018-05-20,24.8,0.0,AL
2018-05-21,25.3,1.9,AL
2018-05-22,25.6,3.9,AL
2018-05-23,25.0,2.0,AL
2018-05-24,24.5,5.2,AL
2018-05-25,24.2,11.3,AL
2018-05-26,24.5,3.1,AL
2018-05-27,24.7,2.2,AL
2018-05-28,24.5,9.8,AL
2018-05-29,25.3,1.1,AL
2018-05-30,24.7,6.8,AL
2018-05-31,25.0,1.7,AL
2018-06-01,24.5,2.4,AL
2018-06-02,24.6,5.1,AL
2018-06-03,25.2,2.5,AL
2018-06-04,25.0,3.2,AL
2018-06-05,24.9,2.0,AL
2018-06-06,24.0,5.0,AL
2018-06-07,24.5,2.9,AL
2018-06-08,25.1,3.4,AL
2018-06-09,24.8,2.0,AL
2018-06-10,24.6,3.0,AL
2018-06-11,24.4,7.4,AL
2018-06-12,25.1,1.4,AL
2018-06-13,24.8,2.9,AL
2018-06-14,25.1,2.0,AL
2018-06-15,24.3,5.1,AL
2018-06-16,24.8,1.9,AL
2018-06-17,23.5,8.2,AL
2018-06-18,23.6,5.9,AL
2018-06-19,24.8,3.1,AL
2018-06-20,24.8,0.7,AL
2018-06-21,24.7,2.2,AL
2018-06-22,25.0,0.6,AL
2018-06-23,25.0,0.5,AL
2018-06-24,25.0,1.7,AL
2018-06-25,24.3,3.3,AL
2018-06-26,23.5,2.0,AL
2018-06-27,23.7,2.8,AL
2018-06-28,23.9,2.5,AL
2018-06-29,23.9,3.3,AL
2018-06-30,23.3,3.5,AL
2018-07-01,23.0,5.7,AL
2018-07-02,23.9,18.9,AL
2018-07-03,24.4,3.3,AL
2018-07-04,24.1,2.7,AL
2018-07-05,23.3,7.0,AL
2018-07-06,24.0,9.7,AL
2018-07-07,23.3,11.2,AL
2018-07-08,23.6,3.2,AL
2018-07-09,23.3,3.1,AL
2018-07-10,23.8,1.3,AL
2018-07-11,24.3,2.4,AL
2018-07-12,24.9,0.9,AL
2018-07-13,23.9,2.8,AL
2018-07-14,23.9,0.4,AL
2018-07-15,23.9,0.6,AL
2018-07-16,23.8,2.3,AL
2018-07-17,24.1,3.8,AL
2018-07-18,24.1,4.5,AL
2018-07-19,24.2,0.9,AL
2018-07-20,24.1,1.0,AL
2018-07-21,24.1,4.0,AL
2018-07-22,24.2,1.5,AL
2018-07-23,24.2,2.1,AL
2018-07-24,23.7,1.9,AL
2018-07-25,23.7,4.0,AL
2018-07-26,23.9,3.6,AL
2018-07-27,23.2,7.7,AL
2018-07-28,24.1,2.1,AL
2018-07-29,23.9,1.1,AL
2018-07-30,23.1,6.4,AL
2018-07-31,22.9,16.3,AL
2018-08-01,23.9,10.3,AL
2018-08-02,24.1,2.9,AL
2018-08-03,23.6,0.9,AL
2018-08-04,24.0,0.0,AL
2018-08-05,23.9,2.7,AL
2018-08-06,24.2,0.8,AL
2018-08-07,24.1,2.3,AL
2018-08-08,23.8,1.8,AL
2018-08-09,24.0,2.9,AL
2018-08-10,24.3,0.8,AL
2018-08-11,24.0,0.1,AL
2018-08-12,24.4,0.0,AL
2018-08-13,24.4,1.2,AL
2018-08-14,24.4,0.0,AL
2018-08-15,24.6,0.0,AL
2018-08-16,24.6,1.7,AL
2018-08-17,24.5,2.0,AL
2018-08-18,24.2,2.0,AL
2018-08-19,24.6,1.5,AL
2018-08-20,24.7,0.0,AL
2018-08-21,24.4,3.4,AL
2018-08-22,23.6,4.9,AL
2018-08-23,24.0,5.7,AL
2018-08-24,24.0,3.6,AL
2018-08-25,24.3,3.2,AL
2018-08-26,24.3,0.3,AL
2018-08-27,24.2,0.5,AL
2018-08-28,24.1,2.1,AL
2018-08-29,23.7,4.6,AL
2018-08-30,23.6,3.3,AL
2018-08-31,23.1,2.5,AL
2018-09-01,23.0,7.7,AL
2018-09-02,23.6,6.3,AL
2018-09-03,23.7,2.8,AL
2018-09-04,23.9,0.1,AL
2018-09-05,23.9,0.0,AL
2018-09-06,24.3,2.3,AL
2018-09-07,24.2,3.1,AL
2018-09-08,24.1,1.0,AL
2018-09-09,23.2,10.4,AL
2018-09-10,23.8,3.4,AL
2018-09-11,24.3,0.3,AL
2018-09-12,24.0,0.0,AL
2018-09-13,23.9,1.7,AL
2018-09-14,24.0,1.0,AL
2018-09-15,24.3,2.0,AL
2018-09-16,24.8,2.1,AL
2018-09-17,24.9,1.2,AL
2018-09-18,24.8,2.0,AL
2018-09-19,24.8,2.0,AL
2018-09-20,24.9,1.3,AL
2018-09-21,24.7,0.4,AL
2018-09-22,24.4,0.6,AL
2018-09-23,24.4,3.8,AL
2018-09-24,24.4,3.1,AL
2018-09-25,24.8,1.2,AL
2018-09-26,24.8,2.4,AL
2018-09-27,24.8,1.9,AL
2018-09-28,24.6,1.4,AL
2018-09-29,25.0,0.9,AL
2018-09-30,25.3,0.1,AL
2018-10-01,24.8,0.9,AL
